AMU006,36,114.842316,34.561501,10081,-19,4.642602,9:00:36
CCA1342,36,115.495087,37.244026,9250,-234,25.222904,9:00:36
CES5131,36,116.742538,37.354523,8351,-292,343.178589,9:00:36
CES5177,36,117.47509,35.166634,8420,-19,320.920624,9:00:36
CES521,36,114.792847,33.128403,10698,0,110.436981,9:00:36
CHH7987,36,116.925339,38.978668,8435,702,198.850128,9:00:36
CSN461,36,117.101753,35.541611,9044,526,319.3125,9:00:36
CSZ9608,36,119.972794,37.740131,7802,0,237.652557,9:00:36
CXA8115,36,117.135498,34.682053,9784,-19,355.079376,9:00:36
AAR795,38,119.829834,38.644642,10386,19,252.614319,9:00:38
CCA1805,38,116.967873,37.38295,8869,0,163.349899,9:00:38
CCA1858,38,117.127823,35.955048,8412,0,348.20813,9:00:38
CDG4937,38,117.130325,37.016327,9479,0,159.620209,9:00:38
CES2125,38,114.972534,33.071781,8869,0,110.490479,9:00:38
CES5131,38,116.740547,37.359924,8336,-312,343.137482,9:00:38
CES521,38,114.800117,33.12606,10698,0,110.476524,9:00:38
CSN3115,38,115.020218,36.306061,11315,-19,10.141767,9:00:38
AAQ802,40,116.160004,38.375385,10698,19,22.287573,9:00:40
AMU006,40,114.843674,34.575806,10073,-19,4.642602,9:00:40
CCA185,40,116.932808,39.265732,8100,565,161.484573,9:00:40
CCA1858,40,117.127174,35.957554,8412,0,348.20813,9:00:40
CCA4363,40,111.093979,34.4879,10698,0,0.2709,9:00:40
CDG4937,40,117.133247,37.009964,9479,0,159.620209,9:00:40
CES2125,40,114.980217,33.069214,8869,0,110.490479,9:00:40
CES5131,40,116.739204,37.363495,8328,-312,343.137482,9:00:40
CES521,40,114.801689,33.125565,10698,0,110.582535,9:00:40
ZH9531,40,114.485718,38.384583,10081,0,64.751205,9:00:40
CCA185,42,116.934631,39.261555,8122,565,161.484573,9:00:42
CCA1858,42,117.126732,35.959351,8412,0,348.20813,9:00:42
CCA757,42,114.615288,39.038544,9776,-39,174.978546,9:00:42
CES5131,42,116.737556,37.36776,8313,-292,343.096191,9:00:42
CES521,42,114.80954,33.123127,10698,0,110.476524,9:00:42
CHH7269,42,114.758118,38.503681,9479,-19,64.52018,9:00:42
CSZ9608,42,119.965622,37.736526,7802,0,237.652557,9:00:42
CXA8115,42,117.133827,34.697571,9784,-19,0,9:00:42
GCR7893,42,117.560143,35.633224,7498,0,166.055084,9:00:42
AAQ802,44,116.16346,38.382973,10698,0,22.287573,9:00:44
CCA1805,44,116.970657,37.375443,8869,0,163.349899,9:00:44
CES5131,44,116.736046,37.371689,8305,-292,343.096191,9:00:44
CSN461,44,117.088333,35.554321,9121,526,319.226013,9:00:44
AAQ802,46,116.164993,38.384811,10698,0,22.287573,9:00:46
CCA757,46,114.616333,39.029209,9776,-39,174.978546,9:00:46
CES2125,46,114.9935,33.065266,8869,0,110.490479,9:00:46
CES521,46,114.818901,33.120148,10698,0,110.476524,9:00:46
CHH7191,46,116.782219,38.702499,9136,331,196.746796,9:00:46
